0.107544, 0.274092, 1356.94
4.08972, -0.00357962, 2453.51
-23.7335, 118.338, 2988.35
7.00783, 391.154, 3530.38
-7.29546, 473.104, 3905.39
-9.51778, 472.659, 5286.01
-13.5392, 443.933, 5473.9
-7.94943, 366.825, 5720.56
-4.08325, 258.235, 5897.39
0.462842, 104.091, 6232.8
4.10805, -0.45571, 6656.69
8.97756, -0.507672, 7146.35
11.8146, -0.507175, 7712.25
-8.3728, -0.507552, 7932.63
-56.1617, -0.502959, 8170.22
-149.364, -0.575295, 8342.21
-265.737, -0.500471, 8502.97
-509.957, -0.579927, 8639.22
-1002.84, -0.511618, 8727.79
-1241, -0.507876, 8623.86
-1457.05, -0.502571, 8495.02
-1699.88, -0.500109, 8151
-1738.79, -0.496456, 7774.16
-1731.52, -0.508003, 7439.07
-1729.22, -1.00735, 6828.41
-1804.43, -1.0571, 6615.82
-1953.45, -0.994486, 6369.29
-2137.56, -1.00671, 6226.98
-2375.23, -1.00819, 6122.09
-2670.89, -0.997158, 6099.18
-3054.24, -1.00538, 6217.65
-3285.84, -1.00468, 6432.66
-3418.37, -1.00739, 6731.05
-3484.62, -1.01981, 7173.08
-3467.51, -1.01112, 7857.42
-3463.19, -1.0022, 8445.3
-3470.14, -1.17048, 9621.86
-3515.95, -1.16993, 10003.1
-3532.28, -1.18393, 10252.8
-3558.44, -1.17316, 10462.3
-3539.17, -1.16874, 10637.5
-3512.88, -1.16339, 10784
-3486.54, -1.18286, 11093.1
-3450.84, -1.17179, 11262.7
-3394.17, -1.1871, 11496.6
-3391.3, -1.16848, 11566
-3390.52, -1.17075, 11729.4
-3394.94, -1.1726, 11930.6
-3493.41, -1.15735, 12293.4
-3644.22, -1.13784, 13811.4
-3767.7, -1.15476, 14499.4
-3781.31, -1.23617, 14905.9
-3537.29, -1.15997, 15332.5
-3149.57, -1.13289, 15607.1
-2748.07, -1.24742, 15880.9
-2451.2, -1.17416, 16033.6
-2311.72, -1.15374, 16052.8
-2146.69, -1.15368, 16065.3
-1533.19, -1.15531, 16079.8
-575.571, -1.15511, 16070
130.937, -1.15518, 16149.9
485.275, -1.15356, 16156.1
931.443, -181.154, 16164.9
1667.12, -181.157, 16160
2358.46, -181.152, 16162
2764.06, -361.145, 16164
3467.85, -361.156, 16167.7
4263.22, -374.847, 16164.8
4561.4, -555.791, 16159.1
5393.48, -554.535, 16168.9
6176.17, -555.081, 16144.8
6684, -734.779, 16156
7332.11, -721.158, 16165.5
8053.65, -721.157, 16162.2
8414.11, -901.157, 16161.5
9201.16, -900.971, 16169.6
9575.18, -901.044, 16104.2
9952.16, -901.042, 15908.9
10251.3, -901.044, 15627.6
10450.7, -901.045, 15258
10505.3, -901.156, 14793
10531.7, -901.154, 14306.1
10531.4, -901.153, 13305
10522.3, -901.155, 12845.3
10529.1, -901.215, 12637.6
10561.5, -901.154, 12519.8
10598.7, -901.141, 12445
10624.2, -901.149, 12408
10700.1, -901.152, 12370.9
10788.5, -901.157, 12370.8
11522.4, -901.156, 12354.9
11605.9, -901.157, 12308.4
11685, -901.174, 12247.1
11742.3, -901.162, 12168
11761.2, -901.159, 12102.6
11765.8, -901.154, 12012.9
11767.3, -901.154, 11886.6
11771.6, -901.149, 11755.5
11782.1, -901.152, 11588.1
11805, -901.15, 11470.5
11845, -901.117, 11378.7
11901.2, -901.154, 11308
11960.3, -901.151, 11262.2
12045.6, -901.153, 11231.6
12152.4, -901.284, 11214.5
12291.2, -901.157, 11198.3
12429.9, -901.155, 11182.6
12543.8, -901.205, 11165.4
12665.8, -901.273, 11137.5
12775.1, -901.168, 11091.3
12884.7, -901.165, 10999.1
12924.2, -901.16, 10927.4
12941.7, -901.152, 10828.2
12937.7, -901.163, 10758.3
12907.9, -901.156, 10665.4
12843.3, -901.143, 10464.3
12833.2, -901.161, 10261.2
12835, -901.155, 10116.1
12867.6, -901.145, 9937.38
12950.5, -901.178, 9849.29
13039.1, -901.154, 9855.21
13473.5, -901.155, 9809.94
13864.9, -901.156, 9828.98
14001.9, -901.159, 9830.24
14105.9, -901.163, 9814.85
14195.2, -901.154, 9778.92
14286.9, -901.168, 9692.94
14360.3, -901.19, 9557.04
14382.3, -901.27, 9416.83
14378.6, -901.161, 8962.06
14437.7, -901.184, 7538.34
14395.6, -901.004, 6614.71
14402.4, -900.854, 5938.24
14382.5, -901.106, 5541.54
14381.9, -901.085, 5579.42
14381.9, -901.084, 5579.42
14381.9, -901.084, 5579.42
14381.9, -901.084, 5579.43
14381.9, -901.084, 5579.42
14381.9, -901.084, 5579.42
14381.9, -901.084, 5579.42
14381.9, -901.084, 5579.42
14381.9, -901.084, 5579.42
14381.9, -901.084, 5579.43
14381.9, -901.084, 5579.42
14381.9, -901.084, 5579.42
14381.9, -901.084, 5579.42
14381.9, -901.084, 5579.42
14381.9, -901.084, 5579.42
