143.862, -1.21952, 600.753
145.196, -1.2195, 843.525
148.362, -1.50006, 2025.05
146.68, -1.49996, 2448.13
147.371, 13.2702, 2624.56
141.575, 53.9543, 2806.18
138.705, 122.197, 3005.61
129.444, 205.419, 3202.25
127.668, 305.684, 3374.27
146.39, 419.777, 3619.79
149.625, 471.613, 3921.29
153.555, 471.5, 4274.9
150.324, 471.5, 4499.65
151.811, 471.5, 4773.2
152.972, 471.5, 4968.14
145.138, 471.167, 5379.51
129.742, 389.389, 5661.31
145.222, 134.263, 6154.72
147.76, 44.963, 6426.6
148.39, -1.9456, 6881.56
144.193, -2.00002, 7897.31
39.1769, -2.00001, 8290.48
-240.159, -2.00002, 8623.4
-609.382, -2.00004, 8821.07
-1003.98, -2.00001, 8860.25
-1415.03, -2.00006, 8707.16
-1665.28, -2.00003, 8433.08
-1872.58, -1.99998, 7884.69
-1861.63, -2.00006, 7022.08
-1921.99, -2.49983, 6618.71
-2142.86, -2.50003, 6344.5
-2487.87, -2.50002, 6204.34
-2945.18, -2.50002, 6284.16
-3219.06, -2.50001, 6558.96
-3310.81, -2.50006, 7027.04
-3307.14, -2.50006, 7531.77
-3304.51, -2.49996, 8287.25
-3305.83, -2.50002, 8781.5
-3309.25, -2.66261, 9677.94
-3304.07, -2.66227, 10390.7
-3319.72, -2.66255, 10734.8
-3316.73, -2.66251, 11358.8
-3308.32, -2.66248, 11894.7
-3314.3, -2.65006, 12645.2
-3303.33, -2.65001, 13373.2
-3431.95, -2.65001, 13700.1
-3632.42, -2.65001, 13940.4
-3824.09, -2.65004, 14160.1
-3825.44, -2.6499, 14515.9
-3674.04, -2.64996, 14865.4
-3410.07, -2.64991, 15225.9
-2939.53, -2.64997, 15646.2
-2408.34, -2.64996, 15919.3
-1972.47, -2.65006, 15952.4
-380.54, -2.58625, 16001.8
135.77, -2.54006, 15955.4
445.018, -2.54007, 15768.4
759.892, -2.53996, 15456
902.281, -2.54009, 15078.1
936.607, -2.56734, 14753.4
967.625, -2.65, 13762.2
932.717, -2.64992, 12583
977.978, -2.64989, 12372.4
1231.5, -2.64996, 12237.5
1965.54, -2.64999, 12146
2211.56, -2.64996, 12118.9
2290.23, -2.65003, 11919.8
2250.9, -2.64998, 11598.3
2254.35, -2.65004, 11249.8
2370.12, -2.65007, 10991.6
2998.28, -2.64995, 10852
3325, -2.65, 10864.8
3448.68, -2.64998, 10840.2
3480.67, -2.65003, 10721.2
3486.61, -2.65006, 10504.9
3499.14, -2.65, 10082.7
3538.81, -2.65007, 9884.26
3716.68, -2.65002, 9777.34
4041.05, -2.65007, 9735.05
4427.76, -2.64996, 9737.47
4690.81, -2.6499, 9711.27
4791.73, -2.64996, 9573.18
4820.56, -2.64998, 9286.86
4823.37, -2.64971, 8893.04
4830.88, -2.65006, 8262.29
4833.15, -2.5671, 6999.61
4819.08, -2.36338, 5946.29
4812.89, -2.57107, 5585.15
