93.6538, -0.00799656, 675.366
72.6286, -0.0213013, 1176.26
-20.1692, -0.00449276, 1391.38
-155.59, -52.0767, 1608.89
-482.661, -164.978, 1974.27
-1126.5, -324.534, 2439.83
-1321.4, -359.584, 2648.9
-1385.72, -365.004, 2823.58
-1418.76, -396.801, 2970.04
-1464.05, -396.541, 3296.65
-1441.33, -396.513, 4213.76
-1412.57, -396.507, 4737.52
-1369.03, -367.117, 4955.38
-1309.97, -349.015, 5130.38
-1197.05, -307.922, 5238.11
-1085.72, -274.69, 5311.17
-930.702, -229.027, 5381.5
-773.024, -170.224, 5487.52
-305.118, -51.6604, 5630.86
65.0272, 12.2586, 5885.59
286.624, 49.2348, 6021.96
415.142, 69.5558, 6131.42
584.601, 98.2965, 6268.19
744.984, 127.441, 6373.15
917.226, 169.997, 6453.66
1197.69, 217.83, 6506.12
1455.13, 210.48, 6545.32
1771.62, 210.406, 6445.35
1966.52, 210.497, 6207.03
2102.91, 210.486, 5866.5
2104.38, 210.477, 5489.44
1904.32, 210.466, 5171.39
1530.77, 210.493, 4933.14
1191.06, 210.468, 4866.45
1062.6, 210.472, 4884.35
950.99, 210.478, 4911.22
841.324, 210.478, 4928.59
740.989, 210.479, 4923.26
655.417, 210.482, 4889.37
566.287, 210.48, 4839.29
468.654, 210.475, 4791.09
341.722, 210.457, 4759.47
182.394, 210.476, 4752.3
57.0272, 210.484, 4754.47
-123.025, 210.479, 4767.36
-415.049, 210.465, 4777.29
-660.397, 210.495, 4790.95
-945.73, 210.423, 4810.25
-1178.22, 210.494, 4840.11
-1418.31, 210.499, 4868.91
-1741.95, 210.503, 4906.49
-2205, 210.499, 4941.65
-2609.72, 210.479, 4895.07
-2917.61, 210.495, 4931.1
-3300.44, 210.497, 4909.1
-3733.16, 210.495, 4892.59
-4040.57, 210.495, 4877.67
-4231.09, 210.492, 4879.07
-4397.6, 210.483, 4914.05
-4516.17, 210.473, 4998.19
-4801.7, 210.499, 5263.79
-5123.03, 210.491, 5438.42
-5428.32, 210.496, 5581.54
-5847.24, 210.491, 5753.4
-6093.13, 210.494, 5859.65
-6359.12, 210.5, 5948.87
-6490.41, 210.493, 5980.32
-6645.05, 210.501, 5994.53
-6786.04, 210.495, 5984.94
-7184.38, 210.494, 5966.8
-7698.89, 210.494, 5944.74
-7973.23, 210.499, 5904.43
-8282.22, 210.376, 5789.16
-8517.67, 210.524, 5632.86
-8787.73, 210.498, 5263.9
-8887.84, 210.499, 4916.02
-8889.38, 210.473, 4452.91
-8922.22, 210.493, 4059.82
-9027.87, 210.462, 3591.38
-9167.68, 286.072, 3189.86
-9226.39, 366.19, 2840.27
-9300.99, 436.992, 2420.4
-9453.94, 454.966, 2047.83
-9616.03, 454.87, 1664.33
-9756.02, 417.331, 1322.52
-10099.4, 367.51, 1077.31
-10400.1, 343.655, 942.472
-10577.8, 345.333, 840.972
-10643.1, 346.167, 746.88
-10671.4, 346.818, 618.214
-10669.2, 347.383, 450.821
-10700.5, 346.15, 205.769
-10978.3, 325.843, -51.0468
-11191.2, 320.012, -199.193
-11450.9, 313.271, -278.275
-11740.3, 300.081, -327.535
-12112.8, 300.102, -437.755
-12476.2, 307.981, -514.596
-12905.8, 307.897, -589.887
-13295, 308.141, -677.373
-13486.9, 308.144, -720.12
-13594.9, 308.149, -749.625
-13779.4, 308.15, -835.271
-13880.3, 308.147, -909.574
