2.26039, -1.21953, 399.524
2.27371, -1.21953, 400.123
2.28607, -1.21953, 400.643
2.29736, -1.21954, 401.086
2.30747, -1.21953, 401.452
4.00577, -1.21946, 687.607
4.03347, -1.21946, 691.851
4.08884, -1.21946, 700.281
4.11649, -1.21945, 704.467
7.63653, -1.21947, 1189.06
7.71413, -1.21947, 1198.89
7.79157, -1.21948, 1208.64
7.83023, -1.21948, 1213.49
7.86885, -1.21948, 1218.32
7.94597, -1.21947, 1227.92
8.02293, -1.21947, 1237.43
8.09971, -1.21947, 1246.88
8.13804, -1.21947, 1251.57
8.21457, -1.21947, 1260.89
12.5595, -1.5, 1793.44
12.6429, -1.50001, 1803.26
12.6839, -1.50003, 1808.14
12.7657, -1.50006, 1817.85
12.848, -1.50006, 1827.48
12.9302, -1.50006, 1837.03
13.0122, -1.50006, 1846.5
13.0942, -1.50006, 1855.9
13.1761, -1.50006, 1865.21
13.2169, -1.50006, 1869.84
18.0224, -1.49989, 2375.73
18.119, -1.49991, 2385.77
18.2138, -1.4999, 2395.74
18.3084, -1.4999, 2405.63
18.4028, -1.4999, 2415.44
18.4962, -1.4999, 2425.17
18.5882, -1.49996, 2434.82
18.6345, -1.49996, 2439.62
18.6807, -1.49996, 2444.4
18.773, -1.49996, 2453.9
18.8651, -1.49996, 2463.32
20.5465, 168.399, 3115.34
20.4899, 171.941, 3124.06
20.4354, 175.484, 3132.78
20.3828, 179.028, 3141.5
20.3321, 182.573, 3150.23
20.2834, 186.119, 3158.96
20.237, 189.994, 3167.06
20.2118, 193.972, 3174.99
20.1882, 197.917, 3183.03
20.1589, 401.313, 3540.03
20.1695, 405.793, 3548.35
20.18, 410.218, 3556.77
20.1905, 414.586, 3565.29
20.2008, 418.895, 3573.91
20.2111, 423.144, 3582.61
20.2213, 427.33, 3591.41
20.2263, 429.405, 3595.85
20.2364, 433.518, 3604.82
20.2464, 437.563, 3613.88
20.2514, 439.565, 3618.44
20.2613, 443.528, 3627.66
20.6839, 515.178, 4157.67
20.6871, 514.391, 4162.72
20.6902, 513.576, 4167.76
20.6965, 511.863, 4177.86
20.7028, 510.039, 4187.96
20.709, 508.103, 4198.05
20.7152, 506.057, 4208.15
20.7213, 503.899, 4218.24
20.7274, 501.63, 4228.34
20.7334, 499.251, 4238.43
19.0573, 471.5, 4426.97
18.9289, 471.5, 4433.57
18.8044, 471.5, 4440.1
18.6835, 471.5, 4446.54
18.5664, 471.5, 4452.91
18.4528, 471.5, 4459.2
18.3427, 471.5, 4465.42
15.8632, 471.5, 4681.14
15.7878, 471.5, 4690.25
15.7135, 471.5, 4699.41
15.6402, 471.5, 4708.62
15.568, 471.5, 4717.88
14.0881, 471.5, 4955.33
14.0383, 471.5, 4965.28
13.9896, 471.5, 4975.16
13.9422, 471.5, 4984.96
13.8959, 471.5, 4994.68
13.1697, 471.167, 5160.76
12.2919, 471.166, 5381.91
12.2726, 471.145, 5387.68
12.263, 471.116, 5390.55
12.2535, 471.07, 5393.42
12.2345, 470.915, 5399.13
11.5233, 407.149, 5594.78
11.508, 405.761, 5599.54
11.4938, 404.385, 5604.27
11.4805, 403.021, 5608.95
11.4682, 401.669, 5613.58
11.4568, 400.33, 5618.18
11.2355, 352.57, 5745.6
11.2273, 349.874, 5749.43
11.2191, 347.066, 5753.27
