146.604, -1.21944, 696.486
145.872, -1.2195, 868.372
145.662, -1.21948, 1094.02
146.191, -1.21946, 1343.6
147.253, -1.50006, 1630.31
148.496, -1.50006, 1904.6
149.772, -1.50006, 2179.01
151.606, -1.49996, 2443.9
144.015, 29.2896, 2694.41
140.836, 86.9501, 2917.29
143.521, 177.68, 3140.56
128.183, 295.971, 3359.61
131.689, 398.499, 3538.04
135.75, 495.67, 3799.3
143.49, 524.373, 3965.06
143.819, 513.858, 4087.61
151.01, 471.5, 4396.11
147.868, 471.5, 4739.44
151.239, 471.5, 5041.17
154.649, 471.167, 5345.84
153.528, 452.539, 5590.43
149.4, 371.19, 5857.58
142.524, 236.755, 6126.65
92.4479, 87.0451, 6367.61
101.366, 49.2918, 6436.85
92.053, 13.9724, 6534.04
102.226, -1.94551, 6695.32
132.957, -1.94945, 6939.67
148.148, -2.00008, 7142.03
159.154, -2, 7416.59
159.214, -2.00002, 7764.61
109.654, -2.00001, 8163.83
3.72462, -2.00002, 8425.94
-197.03, -2.00001, 8681.84
-469.809, -2, 8853.41
-747.95, -2, 8921.46
-1067.13, -2, 8903.67
-1326.89, -2, 8823.08
-1594, -2, 8633.5
-1779.05, -2.00006, 8376.86
-1889.22, -2.00003, 8119.49
-1926.39, -2, 7808.35
-1942.49, -2.00005, 7635.58
-1936.53, -2.00002, 7372.15
-1915.39, -2.00002, 7113
-1892.55, -2.13047, 6927.58
-1895.24, -2.49997, 6749.75
-1920.15, -2.5, 6553.9
-2022.29, -2.49998, 6379.64
-2171.81, -2.49998, 6245.06
-2394.05, -2.5, 6173.33
-2570.05, -2.50005, 6149.7
-2848.05, -2.50001, 6222.43
-3037.14, -2.49995, 6303.79
-3219.24, -2.5, 6468.71
-3316.14, -2.50002, 6615.5
-3363.77, -2.50002, 6837.09
-3370.65, -2.50002, 7056
-3334.82, -2.5, 7428
-3309.14, -2.50008, 7668
-3296.22, -2.50007, 7899.93
-3295.23, -2.49999, 8284.66
-3296.8, -2.50002, 8357.66
-3301.16, -2.50008, 8553.29
-3304.42, -2.50007, 8694.47
-3306.22, -2.50004, 8781.06
-3308.01, -2.66266, 8874.76
-3309.42, -2.66266, 8961.33
-3310.73, -2.66266, 9060.36
-3311.69, -2.66265, 9153.18
-3312.38, -2.66264, 9246.05
-3312.81, -2.66264, 9338.91
-3312.97, -2.66263, 9413.15
-3312.87, -2.66263, 9506.07
-3312.47, -2.66262, 9586.66
-3311.86, -2.66262, 9667.22
-3311.06, -2.66261, 9766.36
-3310.27, -2.66261, 9859.27
-3309.44, -2.6626, 9952.14
-3308.68, -2.6626, 10032.6
-3307.81, -2.66259, 10119.3
-3306.81, -2.66259, 10212.2
-3305.86, -2.66258, 10292.7
-3305.01, -2.66229, 10397.7
-3305.86, -2.6625, 10526.5
-3307.08, -2.66249, 10530.6
-3307.08, -2.66259, 10530.6
-3307.08, -2.66261, 10530.6
-3307.08, -2.66261, 10530.6
-3307.08, -2.66259, 10530.6
-3307.08, -2.66261, 10530.6
-3307.08, -2.66261, 10530.6
-3307.08, -2.66249, 10530.6
